match_id,home,round,season,team,xg,xg_against,score,score_against
340,0,34,2019-20,Schalke 04,0.8,1.5,0,4
0,1,1,2020-21,Bayern Munich,5.1,0.2,8,0
0,0,1,2020-21,Schalke 04,0.2,5.1,0,8
1,1,1,2020-21,Union Berlin,1.3,1.1,1,3
1,0,1,2020-21,Augsburg,1.1,1.3,3,1
2,1,1,2020-21,Werder Bremen,1.0,2.1,1,4
2,0,1,2020-21,Hertha BSC,2.1,1.0,4,1
3,1,1,2020-21,Eint Frankfurt,1.6,1.0,1,1
3,0,1,2020-21,Arminia,1.0,1.6,1,1
4,1,1,2020-21,Köln,2.1,3.1,2,3
4,0,1,2020-21,Hoffenheim,3.1,2.1,3,2
5,1,1,2020-21,Stuttgart,3.1,2.0,2,3
5,0,1,2020-21,Freiburg,2.0,3.1,3,2
6,1,1,2020-21,Dortmund,1.6,0.6,3,0
6,0,1,2020-21,M'Gladbach,0.6,1.6,0,3
7,1,1,2020-21,RB Leipzig,2.8,1.2,3,1
7,0,1,2020-21,Mainz 05,1.2,2.8,1,3
8,1,1,2020-21,Wolfsburg,1.0,0.7,0,0
8,0,1,2020-21,Leverkusen,0.7,1.0,0,0
10,1,2,2020-21,Hertha BSC,1.1,1.7,1,3
10,0,2,2020-21,Eint Frankfurt,1.7,1.1,3,1
11,1,2,2020-21,Arminia,0.2,0.9,1,0
11,0,2,2020-21,Köln,0.9,0.2,0,1
12,1,2,2020-21,Augsburg,1.0,1.7,2,0
12,0,2,2020-21,Dortmund,1.7,1.0,0,2
13,1,2,2020-21,M'Gladbach,1.3,0.9,1,1
13,0,2,2020-21,Union Berlin,0.9,1.3,1,1
14,1,2,2020-21,Leverkusen,0.8,0.8,1,1
14,0,2,2020-21,RB Leipzig,0.8,0.8,1,1
15,1,2,2020-21,Mainz 05,1.2,2.7,1,4
15,0,2,2020-21,Stuttgart,2.7,1.2,4,1
16,1,2,2020-21,Schalke 04,1.2,2.4,1,3
16,0,2,2020-21,Werder Bremen,2.4,1.2,3,1
17,1,2,2020-21,Hoffenheim,4.0,1.6,4,1
17,0,2,2020-21,Bayern Munich,1.6,4.0,1,4
18,1,2,2020-21,Freiburg,1.5,0.6,1,1
18,0,2,2020-21,Wolfsburg,0.6,1.5,1,1
20,1,3,2020-21,Union Berlin,1.9,0.2,4,0
20,0,3,2020-21,Mainz 05,0.2,1.9,0,4
21,1,3,2020-21,Stuttgart,0.8,1.4,1,1
21,0,3,2020-21,Leverkusen,1.4,0.8,1,1
22,1,3,2020-21,Dortmund,3.1,0.6,4,0
22,0,3,2020-21,Freiburg,0.6,3.1,0,4
23,1,3,2020-21,Werder Bremen,0.4,0.9,1,0
23,0,3,2020-21,Arminia,0.9,0.4,0,1
24,1,3,2020-21,Eint Frankfurt,2.6,0.5,2,1
24,0,3,2020-21,Hoffenheim,0.5,2.6,1,2
25,1,3,2020-21,Köln,0.8,2.2,1,3
25,0,3,2020-21,M'Gladbach,2.2,0.8,3,1
26,1,3,2020-21,RB Leipzig,3.2,0.1,4,0
26,0,3,2020-21,Schalke 04,0.1,3.2,0,4
27,1,3,2020-21,Wolfsburg,1.2,0.9,0,0
27,0,3,2020-21,Augsburg,0.9,1.2,0,0
28,1,3,2020-21,Bayern Munich,3.8,1.4,4,3
28,0,3,2020-21,Hertha BSC,1.4,3.8,3,4
30,1,4,2020-21,Augsburg,0.7,1.7,0,2
30,0,4,2020-21,RB Leipzig,1.7,0.7,2,0
31,1,4,2020-21,Hertha BSC,1.2,0.8,0,2
31,0,4,2020-21,Stuttgart,0.8,1.2,2,0
32,1,4,2020-21,Freiburg,1.0,1.6,1,1
32,0,4,2020-21,Werder Bremen,1.6,1.0,1,1
33,1,4,2020-21,Mainz 05,0.3,0.5,0,1
33,0,4,2020-21,Leverkusen,0.5,0.3,1,0
34,1,4,2020-21,Hoffenheim,1.0,2.4,0,1
34,0,4,2020-21,Dortmund,2.4,1.0,1,0
35,1,4,2020-21,Arminia,1.4,2.6,1,4
35,0,4,2020-21,Bayern Munich,2.6,1.4,4,1
36,1,4,2020-21,M'Gladbach,1.6,1.2,1,1
36,0,4,2020-21,Wolfsburg,1.2,1.6,1,1
37,1,4,2020-21,Köln,1.1,2.1,1,1
37,0,4,2020-21,Eint Frankfurt,2.1,1.1,1,1
38,1,4,2020-21,Schalke 04,0.3,0.9,1,1
38,0,4,2020-21,Union Berlin,0.9,0.3,1,1
40,1,5,2020-21,Stuttgart,0.7,2.2,1,1
40,0,5,2020-21,Köln,2.2,0.7,1,1
41,1,5,2020-21,RB Leipzig,2.3,0.9,2,1
41,0,5,2020-21,Hertha BSC,0.9,2.3,1,2
42,1,5,2020-21,Union Berlin,1.3,0.4,1,1
42,0,5,2020-21,Freiburg,0.4,1.3,1,1
43,1,5,2020-21,Bayern Munich,3.4,0.5,5,0
43,0,5,2020-21,Eint Frankfurt,0.5,3.4,0,5
44,1,5,2020-21,Mainz 05,1.7,2.9,2,3
44,0,5,2020-21,M'Gladbach,2.9,1.7,3,2
45,1,5,2020-21,Dortmund,1.5,0.2,3,0
45,0,5,2020-21,Schalke 04,0.2,1.5,0,3
46,1,5,2020-21,Wolfsburg,2.1,0.4,2,1
46,0,5,2020-21,Arminia,0.4,2.1,1,2
47,1,5,2020-21,Werder Bremen,0.3,1.2,1,1
47,0,5,2020-21,Hoffenheim,1.2,0.3,1,1
48,1,5,2020-21,Leverkusen,2.8,0.4,3,1
48,0,5,2020-21,Augsburg,0.4,2.8,1,3
50,1,6,2020-21,Schalke 04,0.5,1.6,1,1
50,0,6,2020-21,Stuttgart,1.6,0.5,1,1
51,1,6,2020-21,Arminia,0.2,2.7,0,2
51,0,6,2020-21,Dortmund,2.7,0.2,2,0
52,1,6,2020-21,Eint Frankfurt,2.0,0.9,1,1
52,0,6,2020-21,Werder Bremen,0.9,2.0,1,1
53,1,6,2020-21,Köln,1.0,1.0,1,2
53,0,6,2020-21,Bayern Munich,1.0,1.0,2,1
54,1,6,2020-21,Augsburg,2.0,0.8,3,1
54,0,6,2020-21,Mainz 05,0.8,2.0,1,3
55,1,6,2020-21,M'Gladbach,0.5,0.9,1,0
55,0,6,2020-21,RB Leipzig,0.9,0.5,0,1
56,1,6,2020-21,Freiburg,1.1,1.5,2,4
56,0,6,2020-21,Leverkusen,1.5,1.1,4,2
57,1,6,2020-21,Hertha BSC,1.2,0.5,1,1
57,0,6,2020-21,Wolfsburg,0.5,1.2,1,1
58,1,6,2020-21,Hoffenheim,1.3,4.0,1,3
58,0,6,2020-21,Union Berlin,4.0,1.3,3,1
60,1,7,2020-21,Werder Bremen,1.7,0.4,1,1
60,0,7,2020-21,Köln,0.4,1.7,1,1
61,1,7,2020-21,Augsburg,0.7,2.4,0,3
61,0,7,2020-21,Hertha BSC,2.4,0.7,3,0
62,1,7,2020-21,Union Berlin,2.1,0.3,5,0
62,0,7,2020-21,Arminia,0.3,2.1,0,5
63,1,7,2020-21,RB Leipzig,2.0,1.0,3,0
63,0,7,2020-21,Freiburg,1.0,2.0,0,3
64,1,7,2020-21,Stuttgart,2.3,2.4,2,2
64,0,7,2020-21,Eint Frankfurt,2.4,2.3,2,2
65,1,7,2020-21,Mainz 05,3.1,1.7,2,2
65,0,7,2020-21,Schalke 04,1.7,3.1,2,2
66,1,7,2020-21,Dortmund,2.0,1.1,2,3
66,0,7,2020-21,Bayern Munich,1.1,2.0,3,2
67,1,7,2020-21,Wolfsburg,2.0,2.0,2,1
67,0,7,2020-21,Hoffenheim,2.0,2.0,1,2
68,1,7,2020-21,Leverkusen,1.6,2.5,4,3
68,0,7,2020-21,M'Gladbach,2.5,1.6,3,4
70,1,8,2020-21,Hoffenheim,1.9,2.1,3,3
70,0,8,2020-21,Stuttgart,2.1,1.9,3,3
71,1,8,2020-21,Arminia,0.0,1.5,1,2
71,0,8,2020-21,Leverkusen,1.5,0.0,2,1
72,1,8,2020-21,Bayern Munich,1.2,1.4,1,1
72,0,8,2020-21,Werder Bremen,1.4,1.2,1,1
73,1,8,2020-21,M'Gladbach,2.0,0.7,1,1
73,0,8,2020-21,Augsburg,0.7,2.0,1,1
74,1,8,2020-21,Schalke 04,0.9,2.1,0,2
74,0,8,2020-21,Wolfsburg,2.1,0.9,2,0
75,1,8,2020-21,Eint Frankfurt,1.1,0.9,1,1
75,0,8,2020-21,RB Leipzig,0.9,1.1,1,1
76,1,8,2020-21,Hertha BSC,1.3,3.5,2,5
76,0,8,2020-21,Dortmund,3.5,1.3,5,2
77,1,8,2020-21,Freiburg,2.2,2.8,1,3
77,0,8,2020-21,Mainz 05,2.8,2.2,3,1
78,1,8,2020-21,Köln,0.7,1.9,1,2
78,0,8,2020-21,Union Berlin,1.9,0.7,2,1
80,1,9,2020-21,Wolfsburg,1.8,1.0,5,3
80,0,9,2020-21,Werder Bremen,1.0,1.8,3,5
81,1,9,2020-21,Augsburg,0.4,0.8,1,1
81,0,9,2020-21,Freiburg,0.8,0.4,1,1
82,1,9,2020-21,RB Leipzig,2.3,1.3,2,1
82,0,9,2020-21,Arminia,1.3,2.3,1,2
83,1,9,2020-21,Dortmund,2.9,1.6,1,2
83,0,9,2020-21,Köln,1.6,2.9,2,1
84,1,9,2020-21,Union Berlin,2.8,2.0,3,3
84,0,9,2020-21,Eint Frankfurt,2.0,2.8,3,3
85,1,9,2020-21,Stuttgart,1.8,1.0,1,3
85,0,9,2020-21,Bayern Munich,1.0,1.8,3,1
86,1,9,2020-21,M'Gladbach,3.1,1.0,4,1
86,0,9,2020-21,Schalke 04,1.0,3.1,1,4
87,1,9,2020-21,Leverkusen,0.7,0.4,0,0
87,0,9,2020-21,Hertha BSC,0.4,0.7,0,0
88,1,9,2020-21,Mainz 05,1.4,1.0,1,1
88,0,9,2020-21,Hoffenheim,1.0,1.4,1,1
90,1,10,2020-21,Hertha BSC,0.7,0.3,3,1
90,0,10,2020-21,Union Berlin,0.3,0.7,1,3
91,1,10,2020-21,Köln,0.7,1.6,2,2
91,0,10,2020-21,Wolfsburg,1.6,0.7,2,2
92,1,10,2020-21,Eint Frankfurt,0.8,1.2,1,1
92,0,10,2020-21,Dortmund,1.2,0.8,1,1
93,1,10,2020-21,Freiburg,3.3,1.3,2,2
93,0,10,2020-21,M'Gladbach,1.3,3.3,2,2
94,1,10,2020-21,Arminia,0.8,2.0,2,1
94,0,10,2020-21,Mainz 05,2.0,0.8,1,2
95,1,10,2020-21,Bayern Munich,1.2,1.5,3,3
95,0,10,2020-21,RB Leipzig,1.5,1.2,3,3
96,1,10,2020-21,Werder Bremen,0.8,2.3,1,2
96,0,10,2020-21,Stuttgart,2.3,0.8,2,1
97,1,10,2020-21,Schalke 04,1.3,2.5,0,3
97,0,10,2020-21,Leverkusen,2.5,1.3,3,0
98,1,10,2020-21,Hoffenheim,1.4,0.9,3,1
98,0,10,2020-21,Augsburg,0.9,1.4,1,3
100,1,11,2020-21,Wolfsburg,2.8,1.5,2,1
100,0,11,2020-21,Eint Frankfurt,1.5,2.8,1,2
101,1,11,2020-21,M'Gladbach,1.4,0.5,1,1
101,0,11,2020-21,Hertha BSC,0.5,1.4,1,1
102,1,11,2020-21,Dortmund,0.9,3.9,1,5
102,0,11,2020-21,Stuttgart,3.9,0.9,5,1
103,1,11,2020-21,Mainz 05,1.7,1.0,0,1
103,0,11,2020-21,Köln,1.0,1.7,1,0
104,1,11,2020-21,RB Leipzig,2.7,0.4,2,0
104,0,11,2020-21,Werder Bremen,0.4,2.7,0,2
105,1,11,2020-21,Freiburg,2.7,0.2,2,0
105,0,11,2020-21,Arminia,0.2,2.7,0,2
106,1,11,2020-21,Union Berlin,1.3,0.9,1,1
106,0,11,2020-21,Bayern Munich,0.9,1.3,1,1
107,1,11,2020-21,Augsburg,1.0,1.9,2,2
107,0,11,2020-21,Schalke 04,1.9,1.0,2,2
108,1,11,2020-21,Leverkusen,2.3,1.6,4,1
108,0,11,2020-21,Hoffenheim,1.6,2.3,1,4
110,1,12,2020-21,Eint Frankfurt,2.2,1.6,3,3
110,0,12,2020-21,M'Gladbach,1.6,2.2,3,3
111,1,12,2020-21,Stuttgart,1.7,0.8,2,2
111,0,12,2020-21,Union Berlin,0.8,1.7,2,2
112,1,12,2020-21,Werder Bremen,0.2,2.8,1,2
112,0,12,2020-21,Dortmund,2.8,0.2,2,1
113,1,12,2020-21,Hertha BSC,0.6,0.5,0,0
113,0,12,2020-21,Mainz 05,0.5,0.6,0,0
114,1,12,2020-21,Schalke 04,0.4,1.4,0,2
114,0,12,2020-21,Freiburg,1.4,0.4,2,0
115,1,12,2020-21,Arminia,0.8,0.6,0,1
115,0,12,2020-21,Augsburg,0.6,0.8,1,0
116,1,12,2020-21,Bayern Munich,2.0,1.1,2,1
116,0,12,2020-21,Wolfsburg,1.1,2.0,1,2
117,1,12,2020-21,Hoffenheim,0.8,0.3,0,1
117,0,12,2020-21,RB Leipzig,0.3,0.8,1,0
118,1,12,2020-21,Köln,0.6,1.4,0,4
118,0,12,2020-21,Leverkusen,1.4,0.6,4,0
120,1,13,2020-21,Union Berlin,1.1,1.7,2,1
120,0,13,2020-21,Dortmund,1.7,1.1,1,2
121,1,13,2020-21,Mainz 05,0.5,0.9,0,1
121,0,13,2020-21,Werder Bremen,0.9,0.5,1,0
122,1,13,2020-21,Schalke 04,0.6,0.7,0,1
122,0,13,2020-21,Arminia,0.7,0.6,1,0
123,1,13,2020-21,Augsburg,2.0,1.3,0,2
123,0,13,2020-21,Eint Frankfurt,1.3,2.0,2,0
124,1,13,2020-21,RB Leipzig,2.2,0.5,0,0
124,0,13,2020-21,Köln,0.5,2.2,0,0
125,1,13,2020-21,M'Gladbach,1.8,1.8,1,2
125,0,13,2020-21,Hoffenheim,1.8,1.8,2,1
126,1,13,2020-21,Leverkusen,0.3,1.3,1,2
126,0,13,2020-21,Bayern Munich,1.3,0.3,2,1
127,1,13,2020-21,Freiburg,2.8,1.8,4,1
127,0,13,2020-21,Hertha BSC,1.8,2.8,1,4
128,1,13,2020-21,Wolfsburg,1.8,1.7,1,0
128,0,13,2020-21,Stuttgart,1.7,1.8,0,1
130,1,14,2020-21,Köln,0.5,1.3,0,1
130,0,14,2020-21,Augsburg,1.3,0.5,1,0
131,1,14,2020-21,Eint Frankfurt,1.4,0.7,2,1
131,0,14,2020-21,Leverkusen,0.7,1.4,1,2
132,1,14,2020-21,Arminia,0.2,2.7,0,1
132,0,14,2020-21,M'Gladbach,2.7,0.2,1,0
133,1,14,2020-21,Hoffenheim,1.2,1.9,1,3
133,0,14,2020-21,Freiburg,1.9,1.2,3,1
134,1,14,2020-21,Werder Bremen,1.0,0.8,0,2
134,0,14,2020-21,Union Berlin,0.8,1.0,2,0
135,1,14,2020-21,Hertha BSC,2.3,0.9,3,0
135,0,14,2020-21,Schalke 04,0.9,2.3,0,3
136,1,14,2020-21,Stuttgart,1.1,3.2,0,1
136,0,14,2020-21,RB Leipzig,3.2,1.1,1,0
137,1,14,2020-21,Dortmund,1.8,1.6,2,0
137,0,14,2020-21,Wolfsburg,1.6,1.8,0,2
138,1,14,2020-21,Bayern Munich,3.5,1.5,5,2
138,0,14,2020-21,Mainz 05,1.5,3.5,2,5
140,1,15,2020-21,M'Gladbach,1.3,1.4,3,2
140,0,15,2020-21,Bayern Munich,1.4,1.3,2,3
141,1,15,2020-21,Freiburg,2.9,0.2,5,0
141,0,15,2020-21,Köln,0.2,2.9,0,5
142,1,15,2020-21,Union Berlin,1.4,1.8,2,2
142,0,15,2020-21,Wolfsburg,1.8,1.4,2,2
143,1,15,2020-21,Schalke 04,2.0,2.4,4,0
143,0,15,2020-21,Hoffenheim,2.4,2.0,0,4
144,1,15,2020-21,Leverkusen,0.8,0.4,1,1
144,0,15,2020-21,Werder Bremen,0.4,0.8,1,1
145,1,15,2020-21,Mainz 05,1.2,2.3,0,2
145,0,15,2020-21,Eint Frankfurt,2.3,1.2,2,0
146,1,15,2020-21,RB Leipzig,1.0,2.2,1,3
146,0,15,2020-21,Dortmund,2.2,1.0,3,1
147,1,15,2020-21,Augsburg,1.0,4.0,1,4
147,0,15,2020-21,Stuttgart,4.0,1.0,4,1
148,1,15,2020-21,Arminia,0.8,0.8,1,0
148,0,15,2020-21,Hertha BSC,0.8,0.8,0,1
150,1,16,2020-21,Union Berlin,1.3,1.2,1,0
150,0,16,2020-21,Leverkusen,1.2,1.3,0,1
151,1,16,2020-21,Werder Bremen,1.2,0.5,2,0
151,0,16,2020-21,Augsburg,0.5,1.2,0,2
152,1,16,2020-21,Wolfsburg,1.2,2.1,2,2
152,0,16,2020-21,RB Leipzig,2.1,1.2,2,2
153,1,16,2020-21,Hoffenheim,0.7,0.8,0,0
153,0,16,2020-21,Arminia,0.8,0.7,0,0
154,1,16,2020-21,Dortmund,2.4,0.8,1,1
154,0,16,2020-21,Mainz 05,0.8,2.4,1,1
155,1,16,2020-21,Köln,0.4,0.9,0,0
155,0,16,2020-21,Hertha BSC,0.9,0.4,0,0
156,1,16,2020-21,Stuttgart,2.0,1.5,2,2
156,0,16,2020-21,M'Gladbach,1.5,2.0,2,2
157,1,16,2020-21,Bayern Munich,2.7,1.0,2,1
157,0,16,2020-21,Freiburg,1.0,2.7,1,2
158,1,16,2020-21,Eint Frankfurt,1.7,0.2,3,1
158,0,16,2020-21,Schalke 04,0.2,1.7,1,3
160,1,17,2020-21,M'Gladbach,0.8,1.1,1,0
160,0,17,2020-21,Werder Bremen,1.1,0.8,0,1
161,1,17,2020-21,Leverkusen,1.8,2.1,2,1
161,0,17,2020-21,Dortmund,2.1,1.8,1,2
162,1,17,2020-21,Mainz 05,0.4,1.1,0,2
162,0,17,2020-21,Wolfsburg,1.1,0.4,2,0
163,1,17,2020-21,Hertha BSC,1.4,1.3,0,3
163,0,17,2020-21,Hoffenheim,1.3,1.4,3,0
164,1,17,2020-21,Schalke 04,1.4,1.6,1,2
164,0,17,2020-21,Köln,1.6,1.4,2,1
165,1,17,2020-21,Augsburg,1.2,2.0,0,1
165,0,17,2020-21,Bayern Munich,2.0,1.2,1,0
166,1,17,2020-21,Arminia,2.2,0.9,3,0
166,0,17,2020-21,Stuttgart,0.9,2.2,0,3
167,1,17,2020-21,RB Leipzig,1.4,0.3,1,0
167,0,17,2020-21,Union Berlin,0.3,1.4,0,1
168,1,17,2020-21,Freiburg,0.7,1.4,2,2
168,0,17,2020-21,Eint Frankfurt,1.4,0.7,2,2
170,1,18,2020-21,M'Gladbach,1.8,1.2,4,2
170,0,18,2020-21,Dortmund,1.2,1.8,2,4
171,1,18,2020-21,Freiburg,1.2,2.5,2,1
171,0,18,2020-21,Stuttgart,2.5,1.2,1,2
172,1,18,2020-21,Mainz 05,1.6,1.4,3,2
172,0,18,2020-21,RB Leipzig,1.4,1.6,2,3
173,1,18,2020-21,Augsburg,1.0,1.5,2,1
173,0,18,2020-21,Union Berlin,1.5,1.0,1,2
174,1,18,2020-21,Arminia,0.6,2.4,1,5
174,0,18,2020-21,Eint Frankfurt,2.4,0.6,5,1
175,1,18,2020-21,Leverkusen,1.0,1.1,0,1
175,0,18,2020-21,Wolfsburg,1.1,1.0,1,0
176,1,18,2020-21,Hertha BSC,1.9,1.5,1,4
176,0,18,2020-21,Werder Bremen,1.5,1.9,4,1
177,1,18,2020-21,Schalke 04,0.7,3.1,0,4
177,0,18,2020-21,Bayern Munich,3.1,0.7,4,0
178,1,18,2020-21,Hoffenheim,2.2,2.0,3,0
178,0,18,2020-21,Köln,2.0,2.2,0,3
180,1,19,2020-21,Stuttgart,1.0,0.5,2,0
180,0,19,2020-21,Mainz 05,0.5,1.0,0,2
181,1,19,2020-21,Dortmund,1.9,0.5,3,1
181,0,19,2020-21,Augsburg,0.5,1.9,1,3
182,1,19,2020-21,Bayern Munich,2.0,2.1,4,1
182,0,19,2020-21,Hoffenheim,2.1,2.0,1,4
183,1,19,2020-21,Union Berlin,0.5,0.9,1,1
183,0,19,2020-21,M'Gladbach,0.9,0.5,1,1
184,1,19,2020-21,Werder Bremen,0.7,0.3,1,1
184,0,19,2020-21,Schalke 04,0.3,0.7,1,1
185,1,19,2020-21,Eint Frankfurt,2.3,0.5,3,1
185,0,19,2020-21,Hertha BSC,0.5,2.3,1,3
186,1,19,2020-21,RB Leipzig,1.7,0.5,1,0
186,0,19,2020-21,Leverkusen,0.5,1.7,0,1
187,1,19,2020-21,Köln,1.7,1.5,3,1
187,0,19,2020-21,Arminia,1.5,1.7,1,3
188,1,19,2020-21,Wolfsburg,2.3,0.7,3,0
188,0,19,2020-21,Freiburg,0.7,2.3,0,3
190,1,20,2020-21,Hertha BSC,1.4,2.4,0,1
190,0,20,2020-21,Bayern Munich,2.4,1.4,1,0
191,1,20,2020-21,Augsburg,0.6,2.3,0,2
191,0,20,2020-21,Wolfsburg,2.3,0.6,2,0
192,1,20,2020-21,Freiburg,0.2,1.5,2,1
192,0,20,2020-21,Dortmund,1.5,0.2,1,2
193,1,20,2020-21,Leverkusen,3.9,1.5,5,2
193,0,20,2020-21,Stuttgart,1.5,3.9,2,5
194,1,20,2020-21,Schalke 04,0.2,2.1,0,3
194,0,20,2020-21,RB Leipzig,2.1,0.2,3,0
195,1,20,2020-21,Mainz 05,1.9,0.8,1,0
195,0,20,2020-21,Union Berlin,0.8,1.9,0,1
196,1,20,2020-21,M'Gladbach,0.8,0.5,1,2
196,0,20,2020-21,Köln,0.5,0.8,2,1
197,1,20,2020-21,Hoffenheim,0.9,1.0,1,3
197,0,20,2020-21,Eint Frankfurt,1.0,0.9,3,1
199,1,21,2020-21,RB Leipzig,2.9,0.9,2,1
199,0,21,2020-21,Augsburg,0.9,2.9,1,2
200,1,21,2020-21,Stuttgart,1.3,1.4,1,1
200,0,21,2020-21,Hertha BSC,1.4,1.3,1,1
201,1,21,2020-21,Leverkusen,1.3,2.5,2,2
201,0,21,2020-21,Mainz 05,2.5,1.3,2,2
202,1,21,2020-21,Werder Bremen,0.7,0.8,0,0
202,0,21,2020-21,Freiburg,0.8,0.7,0,0
203,1,21,2020-21,Dortmund,1.7,2.6,2,2
203,0,21,2020-21,Hoffenheim,2.6,1.7,2,2
204,1,21,2020-21,Union Berlin,2.3,0.4,0,0
204,0,21,2020-21,Schalke 04,0.4,2.3,0,0
205,1,21,2020-21,Eint Frankfurt,2.0,0.4,2,0
205,0,21,2020-21,Köln,0.4,2.0,0,2
206,1,21,2020-21,Wolfsburg,0.8,0.6,0,0
206,0,21,2020-21,M'Gladbach,0.6,0.8,0,0
207,1,21,2020-21,Bayern Munich,2.1,1.2,3,3
207,0,21,2020-21,Arminia,1.2,2.1,3,3
209,1,22,2020-21,Arminia,0.6,1.1,0,3
209,0,22,2020-21,Wolfsburg,1.1,0.6,3,0
210,1,22,2020-21,Eint Frankfurt,1.1,2.0,2,1
210,0,22,2020-21,Bayern Munich,2.0,1.1,1,2
211,1,22,2020-21,Köln,0.7,0.5,0,1
211,0,22,2020-21,Stuttgart,0.5,0.7,1,0
212,1,22,2020-21,Freiburg,0.4,1.2,0,1
212,0,22,2020-21,Union Berlin,1.2,0.4,1,0
213,1,22,2020-21,M'Gladbach,0.8,0.7,1,2
213,0,22,2020-21,Mainz 05,0.7,0.8,2,1
214,1,22,2020-21,Schalke 04,0.8,1.7,0,4
214,0,22,2020-21,Dortmund,1.7,0.8,4,0
215,1,22,2020-21,Augsburg,1.5,0.5,1,1
215,0,22,2020-21,Leverkusen,0.5,1.5,1,1
216,1,22,2020-21,Hertha BSC,0.6,1.0,0,3
216,0,22,2020-21,RB Leipzig,1.0,0.6,3,0
217,1,22,2020-21,Hoffenheim,1.7,0.1,4,0
217,0,22,2020-21,Werder Bremen,0.1,1.7,0,4
219,1,23,2020-21,Werder Bremen,1.0,0.9,2,1
219,0,23,2020-21,Eint Frankfurt,0.9,1.0,1,2
220,1,23,2020-21,Bayern Munich,2.1,1.0,5,1
220,0,23,2020-21,Köln,1.0,2.1,1,5
221,1,23,2020-21,Stuttgart,2.5,1.5,5,1
221,0,23,2020-21,Schalke 04,1.5,2.5,1,5
222,1,23,2020-21,Dortmund,3.6,0.6,3,0
222,0,23,2020-21,Arminia,0.6,3.6,0,3
223,1,23,2020-21,Wolfsburg,0.5,1.2,2,0
223,0,23,2020-21,Hertha BSC,1.2,0.5,0,2
224,1,23,2020-21,RB Leipzig,1.8,1.3,3,2
224,0,23,2020-21,M'Gladbach,1.3,1.8,2,3
225,1,23,2020-21,Union Berlin,1.0,1.3,1,1
225,0,23,2020-21,Hoffenheim,1.3,1.0,1,1
226,1,23,2020-21,Mainz 05,0.6,1.6,0,1
226,0,23,2020-21,Augsburg,1.6,0.6,1,0
227,1,23,2020-21,Leverkusen,1.6,1.4,1,2
227,0,23,2020-21,Freiburg,1.4,1.6,2,1
229,1,24,2020-21,Schalke 04,0.2,1.1,0,0
229,0,24,2020-21,Mainz 05,1.1,0.2,0,0
230,1,24,2020-21,Hertha BSC,2.3,0.4,2,1
230,0,24,2020-21,Augsburg,0.4,2.3,1,2
231,1,24,2020-21,Hoffenheim,1.1,1.9,2,1
231,0,24,2020-21,Wolfsburg,1.9,1.1,1,2
232,1,24,2020-21,Freiburg,0.1,1.8,0,3
232,0,24,2020-21,RB Leipzig,1.8,0.1,3,0
233,1,24,2020-21,M'Gladbach,0.6,1.5,0,1
233,0,24,2020-21,Leverkusen,1.5,0.6,1,0
234,1,24,2020-21,Eint Frankfurt,1.6,0.5,1,1
234,0,24,2020-21,Stuttgart,0.5,1.6,1,1
235,1,24,2020-21,Bayern Munich,2.9,0.6,4,2
235,0,24,2020-21,Dortmund,0.6,2.9,2,4
236,1,24,2020-21,Köln,1.6,1.3,1,1
236,0,24,2020-21,Werder Bremen,1.3,1.6,1,1
237,1,24,2020-21,Arminia,0.5,0.8,0,0
237,0,24,2020-21,Union Berlin,0.8,0.5,0,0
239,1,20,2020-21,Arminia,2.6,1.5,0,2
239,0,20,2020-21,Werder Bremen,1.5,2.6,2,0
241,1,25,2020-21,Augsburg,1.6,3.0,3,1
241,0,25,2020-21,M'Gladbach,3.0,1.6,1,3
242,1,25,2020-21,Mainz 05,1.7,0.9,1,0
242,0,25,2020-21,Freiburg,0.9,1.7,0,1
243,1,25,2020-21,Wolfsburg,1.7,0.2,5,0
243,0,25,2020-21,Schalke 04,0.2,1.7,0,5
244,1,25,2020-21,Union Berlin,2.3,1.3,2,1
244,0,25,2020-21,Köln,1.3,2.3,1,2
245,1,25,2020-21,Werder Bremen,1.2,3.0,1,3
245,0,25,2020-21,Bayern Munich,3.0,1.2,3,1
246,1,25,2020-21,Dortmund,1.4,0.4,2,0
246,0,25,2020-21,Hertha BSC,0.4,1.4,0,2
247,1,25,2020-21,Leverkusen,2.5,1.5,1,2
247,0,25,2020-21,Arminia,1.5,2.5,2,1
248,1,25,2020-21,RB Leipzig,1.8,1.0,1,1
248,0,25,2020-21,Eint Frankfurt,1.0,1.8,1,1
249,1,25,2020-21,Stuttgart,0.8,1.1,2,0
249,0,25,2020-21,Hoffenheim,1.1,0.8,0,2
251,1,26,2020-21,Arminia,0.3,2.8,0,1
251,0,26,2020-21,RB Leipzig,2.8,0.3,1,0
252,1,26,2020-21,Köln,1.4,1.8,2,2
252,0,26,2020-21,Dortmund,1.8,1.4,2,2
253,1,26,2020-21,Werder Bremen,0.7,1.6,1,2
253,0,26,2020-21,Wolfsburg,1.6,0.7,2,1
254,1,26,2020-21,Bayern Munich,2.2,0.8,4,0
254,0,26,2020-21,Stuttgart,0.8,2.2,0,4
255,1,26,2020-21,Eint Frankfurt,2.4,2.8,5,2
255,0,26,2020-21,Union Berlin,2.8,2.4,2,5
256,1,26,2020-21,Schalke 04,0.2,2.4,0,3
256,0,26,2020-21,M'Gladbach,2.4,0.2,3,0
257,1,26,2020-21,Hoffenheim,1.3,3.5,1,2
